cf_timestamp_ms,host_monotonic_s,sensorFilter.surfN,sensorFilter.surfBaroD,sensorFilter.surfCandInn,sensorFilter.surfState,sensorFilter.surfReason
184714,1978.254889,5,-0.18044662475585938,173.49688720703125,1,3
184734,1978.273888,5,-0.2624664306640625,172.90162658691406,1,3
184754,1978.293885,5,-0.2624664306640625,172.90162658691406,1,3
184774,1978.313920,5,-0.2898063659667969,172.29603576660156,1,3
184794,1978.333889,5,-0.2898063659667969,172.29603576660156,1,3
184814,1978.354886,5,-0.2624664306640625,172.02955627441406,1,3
184834,1978.373902,5,-0.2624664306640625,172.02955627441406,1,3
184854,1978.394884,5,-0.3335533142089844,171.40167236328125,1,3
184874,1978.413881,5,-0.3335533142089844,171.40167236328125,1,3
184894,1978.433887,5,-0.31714630126953125,170.49969482421875,1,3
184914,1978.454882,5,-0.31714630126953125,170.49969482421875,1,3
184934,1978.473878,5,-0.31714630126953125,170.49969482421875,1,3
184954,1978.493907,5,-0.2624664306640625,170.38467407226562,1,3
184974,1978.513878,5,-0.2624664306640625,170.38467407226562,1,3
184994,1978.533886,5,-0.2624664306640625,168.5019989013672,1,3
185014,1978.554885,5,-0.2624664306640625,168.5019989013672,1,3
185034,1978.573897,5,-0.23512649536132812,168.25619506835938,1,3
185054,1978.594876,5,-0.23512649536132812,168.25619506835938,1,3
185074,1978.613874,5,-0.218719482421875,167.03463745117188,1,3
185094,1978.633879,5,-0.218719482421875,167.03463745117188,1,3
185114,1978.654880,5,-0.25699615478515625,166.58355712890625,1,3
185134,1978.673874,5,-0.25699615478515625,166.58355712890625,1,3
185154,1978.693876,5,-0.3827629089355469,166.55735778808594,1,3
185174,1978.713872,5,-0.3827629089355469,166.55735778808594,1,3
185194,1978.733505,5,-0.3827629089355469,166.55735778808594,1,3
185214,1978.754458,5,-0.371826171875,165.86610412597656,1,3
185234,1978.773452,5,-0.371826171875,165.86610412597656,1,3
185254,1978.794452,5,-0.3882331848144531,165.55812072753906,1,3
185274,1978.814452,5,-0.3882331848144531,165.55812072753906,1,3
185294,1978.834448,5,-0.37729644775390625,165.11322021484375,1,3
185314,1978.854457,5,-0.37729644775390625,165.11322021484375,1,3
185334,1978.873447,5,-0.311676025390625,164.13467407226562,1,3
185354,1978.893450,5,-0.311676025390625,164.13467407226562,1,3
185374,1978.914446,5,-0.2843360900878906,163.00575256347656,1,3
185394,1978.934463,5,-0.2843360900878906,163.00575256347656,1,3
185414,1978.954457,5,-0.2515296936035156,162.74752807617188,1,3
185434,1978.973448,5,-0.2515296936035156,162.74752807617188,1,3
185454,1978.994449,5,-0.26793670654296875,162.2490692138672,1,3
185474,1979.014445,5,-0.26793670654296875,162.2490692138672,1,3
185494,1979.034443,5,-0.19137954711914062,161.32762145996094,1,3
185514,1979.054449,5,-0.19137954711914062,161.32762145996094,1,3
185534,1979.074465,5,-0.25699615478515625,161.8087921142578,1,3
185554,1979.093476,5,-0.25699615478515625,161.8087921142578,1,3
185574,1979.114445,5,-0.3335533142089844,160.87234497070312,1,3
185594,1979.134443,5,-0.3335533142089844,160.87234497070312,1,3
185614,1979.154444,5,-0.3335533142089844,160.87234497070312,1,3
185634,1979.173446,5,-0.3335533142089844,160.06861877441406,1,3
185654,1979.194443,5,-0.3335533142089844,160.06861877441406,1,3
185674,1979.214440,5,-0.25699615478515625,159.09849548339844,1,3
185694,1979.234439,5,-0.25699615478515625,159.09849548339844,1,3
185714,1979.254447,5,-0.36089324951171875,157.38648986816406,1,3
185734,1979.274464,5,-0.36089324951171875,157.38648986816406,1,3
185754,1979.294439,5,-0.3280830383300781,157.77267456054688,1,3
185774,1979.314436,5,-0.3280830383300781,157.77267456054688,1,3
185794,1979.334434,5,-0.3280830383300781,157.39013671875,1,3
185814,1979.354434,5,-0.3280830383300781,157.39013671875,1,3
185834,1979.374507,5,-0.36635589599609375,156.64450073242188,1,3
185854,1979.394436,5,-0.36635589599609375,156.64450073242188,1,3
185874,1979.414436,5,-0.2952766418457031,156.91697692871094,1,3
185894,1979.434451,5,-0.2952766418457031,156.91697692871094,1,3
185914,1979.454437,5,-0.3882331848144531,155.39817810058594,1,3
185934,1979.474465,5,-0.3882331848144531,155.39817810058594,1,3
