cf_timestamp_ms,host_monotonic_s,motion.deltaX,motion.deltaY,motion.shutter,motion.squal
206250,1999.774393,0,0,1468,126
206270,1999.794383,0,0,1468,127
206290,1999.814382,0,-1,1468,123
206310,1999.834381,0,0,1377,123
206330,1999.854380,0,0,1377,115
206350,1999.874383,0,0,1377,126
206370,1999.894379,1,-2,1377,123
206390,1999.913956,0,0,1377,118
206410,1999.933957,0,0,1377,121
206430,1999.954960,0,-1,1377,117
206450,1999.974381,0,-1,1377,119
206470,1999.994380,0,0,1291,124
206490,2000.014380,0,0,1291,118
206510,2000.034380,0,0,1291,114
206530,2000.054378,0,-1,1291,120
206550,2000.074376,0,1,1291,123
206570,2000.094376,0,0,1291,118
206590,2000.114951,-1,0,1291,121
206610,2000.133959,0,0,1291,118
206630,2000.153952,1,-2,1291,130
206650,2000.173964,0,0,1291,124
206670,2000.193958,0,0,1211,123
206690,2000.213949,1,-1,1211,122
206710,2000.233952,1,0,1211,120
206730,2000.253956,0,0,1211,127
206750,2000.273963,1,0,1211,123
206770,2000.293954,-1,0,1211,127
206790,2000.313950,0,-1,1211,127
206810,2000.333948,-1,-2,1211,123
206830,2000.353958,0,-1,1136,126
206850,2000.373983,0,0,1136,121
206870,2000.393952,0,-1,1136,123
206890,2000.413951,0,-3,1136,116
206910,2000.433978,0,-1,1136,126
206930,2000.453952,0,-1,1136,125
206950,2000.473947,-1,0,1136,125
206970,2000.493949,0,0,1136,119
206990,2000.513947,-3,-1,1136,125
207010,2000.533944,-1,-1,1065,116
207030,2000.553943,0,-1,1065,122
207050,2000.573950,0,-1,1065,121
207070,2000.593945,0,-1,1065,117
207090,2000.613946,-1,-1,1065,122
207110,2000.633947,0,0,1065,122
207130,2000.653941,0,0,1065,124
207150,2000.673972,1,0,1065,123
207170,2000.693944,-1,-1,1065,120
207190,2000.713941,0,0,1065,120
207210,2000.733950,0,-1,1065,121
207230,2000.753942,0,-1,1065,122
207250,2000.773939,0,0,1065,122
207270,2000.793949,0,-1,1065,123
207290,2000.813982,1,0,1065,123
207310,2000.833939,0,0,999,118
207330,2000.853939,-1,0,999,116
207350,2000.873943,0,-1,999,117
207370,2000.893938,0,-1,999,125
207390,2000.912938,-1,-1,999,121
207410,2000.933936,0,0,999,115
207430,2000.953935,0,0,999,120
207450,2000.973934,0,0,999,115
207470,2000.993937,0,-1,999,123
207490,2001.012984,-2,1,999,122
207510,2001.032934,0,0,999,118
207530,2001.052942,0,0,999,120
207550,2001.072931,0,-2,999,123
207570,2001.092935,0,0,999,119
207590,2001.112934,0,0,999,119
207610,2001.132932,0,0,999,121
207630,2001.152932,1,0,999,116
207650,2001.172931,0,1,999,119
207670,2001.192933,0,0,999,119
207690,2001.212932,0,0,999,117
207710,2001.233371,0,0,999,117
207730,2001.253349,0,0,999,119
207750,2001.273349,0,-1,999,121
207770,2001.293372,0,0,999,118
207790,2001.313349,0,0,999,121
207810,2001.333363,0,0,999,117
207830,2001.353346,-1,0,999,124
207850,2001.373345,0,0,999,119
207870,2001.393350,1,0,999,121
207890,2001.413346,0,0,999,119
207910,2001.433345,0,0,999,119
207930,2001.453361,-2,0,999,118
207950,2001.473295,-1,1,999,121
207970,2001.493299,-1,0,999,120
207990,2001.513312,-2,-2,999,121
208010,2001.533320,0,0,937,116
208030,2001.553887,0,0,937,120
208050,2001.572889,0,1,937,116
208070,2001.593310,0,-1,937,117
208090,2001.612886,0,0,937,117
208110,2001.632892,1,0,937,123
208130,2001.652888,0,0,937,116
208150,2001.672886,0,0,937,121
208170,2001.692867,0,0,937,121
208190,2001.712884,0,-3,937,120
208210,2001.732886,0,1,937,119
208230,2001.752885,0,0,937,120
208250,2001.772881,1,-1,937,110
208270,2001.792921,-1,0,937,120
208290,2001.812920,0,0,937,118
208310,2001.832914,-1,0,937,121
208330,2001.852923,-1,0,937,118
208350,2001.872918,-2,0,937,118
208370,2001.892922,-1,0,937,114
208390,2001.912916,0,0,937,115
208410,2001.932917,0,-1,937,121
208430,2001.952915,0,0,937,118
208450,2001.972913,-1,-2,937,122
208470,2001.993920,0,0,937,116
208490,2002.012914,0,-1,937,122
208510,2002.032917,0,0,937,119
208530,2002.052912,1,0,937,114
208550,2002.072917,-2,-1,937,120
208570,2002.094179,0,0,937,113
208590,2002.112333,0,0,937,117
208610,2002.132332,1,-2,937,119
208630,2002.152328,0,0,937,120
208650,2002.172334,0,-1,937,120
208670,2002.192340,0,-2,937,122
208690,2002.212332,0,1,937,125
208710,2002.232326,0,0,937,122
208730,2002.252325,0,1,937,121
208750,2002.272324,0,0,937,118
208770,2002.293336,-1,0,937,123
208790,2002.312325,0,1,937,122
208810,2002.332323,1,0,937,115
208830,2002.352322,2,0,937,116
208850,2002.372327,1,0,937,111
208870,2002.393335,-2,0,937,119
208890,2002.412321,-2,0,937,119
208910,2002.432321,0,0,937,120
208930,2002.452321,0,0,937,125
208950,2002.472321,0,0,937,118
208970,2002.493331,1,0,937,122
208990,2002.512325,0,0,937,119
209010,2002.532320,2,0,937,120
209030,2002.552323,0,0,937,117
209050,2002.572319,1,-1,937,115
209070,2002.592322,-1,-1,937,114
209090,2002.612321,0,0,937,117
209110,2002.632315,1,0,937,121
209130,2002.652326,0,0,937,118
209150,2002.672315,0,0,937,120
209170,2002.692319,0,0,937,117
209190,2002.712319,0,-1,937,117
209210,2002.732317,1,0,937,120
209230,2002.752321,0,0,937,122
209250,2002.772314,-1,0,937,116
209270,2002.791322,-1,0,937,114
209290,2002.812312,-1,1,937,113
209310,2002.832318,0,-1,937,116
209330,2002.852310,-2,0,937,115
209350,2002.872310,0,0,937,121
209370,2002.891312,0,0,937,123
209390,2002.912343,1,0,937,120
209410,2002.932311,0,0,937,121
209430,2002.952309,-1,0,937,119
209450,2002.971309,0,0,937,118
209470,2002.991316,0,0,937,120
209490,2003.011316,0,0,937,117
209510,2003.031307,0,0,937,119
209530,2003.051307,-1,-1,937,119
209550,2003.071304,0,0,937,114
209570,2003.091309,-1,0,937,119
209590,2003.111305,0,-1,937,123
209610,2003.131888,1,0,937,119
209630,2003.151890,0,-1,937,117
209650,2003.171883,0,1,937,112
209670,2003.191887,1,0,937,117
209690,2003.211883,-1,0,937,114
209710,2003.231882,0,0,937,115
209730,2003.251882,0,0,937,119
209750,2003.271877,0,0,937,115
209770,2003.291880,0,1,937,117
209790,2003.311895,0,0,937,122
209810,2003.331883,0,0,937,113
209830,2003.351885,0,0,937,117
209850,2003.371884,0,0,937,123
209870,2003.391882,0,0,937,117
209890,2003.411877,0,0,937,120
209910,2003.431876,2,0,937,115
209930,2003.451876,0,1,937,115
209950,2003.471877,0,0,937,118
209970,2003.491877,0,0,937,120
209990,2003.511880,0,0,937,113
210010,2003.530888,0,0,937,118
210030,2003.551933,-1,-1,937,118
210050,2003.571877,0,0,937,123
210070,2003.591882,0,0,937,113
210090,2003.611876,-1,0,937,115
210110,2003.630872,0,-1,937,116
210130,2003.650872,0,-1,937,117
210150,2003.671871,0,-1,937,119
210170,2003.690902,0,0,937,113
210190,2003.710870,0,0,937,121
210210,2003.730871,0,0,937,117
210230,2003.750872,0,0,937,114
210250,2003.770872,0,0,937,122
210270,2003.790877,0,0,937,118
210290,2003.810866,-1,0,937,114
210310,2003.830866,0,0,937,117
210330,2003.850867,0,0,937,115
210350,2003.870868,0,0,937,115
210370,2003.890874,0,0,937,118
210390,2003.910871,0,0,937,122
210410,2003.930866,0,0,937,118
210430,2003.950867,0,0,937,116
210450,2003.970866,0,0,937,115
210470,2003.990873,0,0,937,116
210490,2004.010864,0,0,937,114
210510,2004.030862,0,0,937,116
210530,2004.050871,0,0,937,113
210550,2004.070863,0,0,937,114
210570,2004.090869,0,0,937,118
210590,2004.110859,0,-2,937,116
210610,2004.130862,0,-1,937,115
210630,2004.150859,1,-1,937,115
210650,2004.170858,0,1,937,117
210670,2004.190909,0,0,937,119
210690,2004.210859,0,0,937,121
210710,2004.230861,0,0,937,120
210730,2004.250857,0,0,937,115
210750,2004.270858,-1,1,937,119
210770,2004.290860,0,-1,937,115
210790,2004.311280,0,0,937,113
210810,2004.331275,0,0,937,122
210830,2004.351275,1,0,937,117
210850,2004.371278,0,0,937,113
210870,2004.391329,0,0,937,120
210890,2004.411277,0,0,937,114
210910,2004.431274,0,0,937,110
210930,2004.451275,0,0,937,112
210950,2004.471274,0,1,937,114
210970,2004.491288,0,0,937,117
210990,2004.511274,0,0,937,122
211010,2004.531272,0,0,937,116
211030,2004.551270,0,-1,937,113
211050,2004.571273,-2,1,937,119
211070,2004.591272,1,1,937,117
211090,2004.611276,-1,0,937,113
211110,2004.631271,0,1,937,115
211130,2004.650271,0,-1,937,118
211150,2004.670273,1,0,937,108
211170,2004.690269,0,0,937,112
211190,2004.710270,-1,0,937,117
211210,2004.730267,0,0,937,115
211230,2004.750267,0,0,937,111
211250,2004.770264,1,0,937,113
211270,2004.790264,1,0,937,112
211290,2004.810270,0,0,937,115
211310,2004.830262,-1,0,937,111
211330,2004.850264,1,-1,937,118
211350,2004.870266,0,0,937,114
211370,2004.890267,0,0,937,116
211390,2004.910262,0,0,937,110
211410,2004.930263,0,-1,937,116
211430,2004.950267,2,1,937,115
211450,2004.970259,0,0,937,115
211470,2004.990258,0,0,937,112
211490,2005.010260,0,0,937,115
211510,2005.030259,0,0,937,110
211530,2005.050259,0,0,937,120
211550,2005.070259,0,0,937,111
211570,2005.090261,1,0,937,112
211590,2005.110258,0,0,937,116
211610,2005.130255,0,0,937,114
211630,2005.150259,0,0,937,107
211650,2005.170256,0,0,937,113
211670,2005.190254,1,0,937,116
211690,2005.210256,1,0,937,120
211710,2005.230255,0,0,937,119
211730,2005.250257,0,0,937,119
211750,2005.270251,2,0,937,118
211770,2005.290253,0,0,937,112
211790,2005.310260,0,0,937,114
211810,2005.330252,0,0,937,119
211830,2005.350249,1,0,937,116
211850,2005.370248,0,0,937,116
211870,2005.390254,0,0,937,119
211890,2005.410254,0,0,937,113
211910,2005.430315,1,0,937,116
211930,2005.450255,0,0,937,115
211950,2005.470250,0,0,937,115
211970,2005.490248,0,0,937,111
211990,2005.510251,1,0,937,117
212010,2005.530249,0,0,937,114
212030,2005.550249,0,0,937,118
212050,2005.570247,0,0,937,117
212070,2005.590264,0,0,937,118
212090,2005.610247,0,0,937,115
212110,2005.630266,1,0,937,113
212130,2005.650245,0,0,937,113
212150,2005.670246,0,0,937,115
212170,2005.690247,0,0,937,115
212190,2005.710245,-2,0,937,115
212210,2005.730247,-1,0,937,121
212230,2005.750243,0,0,937,116
212250,2005.770243,0,0,937,117
212270,2005.790241,1,0,937,117
212290,2005.810243,0,0,937,116
212310,2005.830244,0,0,937,115
212330,2005.850258,0,0,937,114
212350,2005.870242,0,0,937,116
212370,2005.890240,-1,0,937,113
212390,2005.910240,0,0,937,113
212410,2005.930239,0,0,937,113
212430,2005.950247,0,0,937,114
212450,2005.970237,0,0,937,113
212470,2005.990237,-1,0,937,115
212490,2006.010245,0,0,937,114
212510,2006.030239,-1,1,937,117
212530,2006.049248,0,0,937,114
212550,2006.070247,0,0,937,114
212570,2006.090250,1,0,937,112
212590,2006.110236,0,0,937,113
212610,2006.129235,0,0,937,117
212630,2006.149237,0,-1,937,111
212650,2006.169250,1,0,937,113
212670,2006.189235,1,0,937,113
212690,2006.209235,0,0,937,107
212710,2006.229234,0,0,937,112
212730,2006.249232,0,0,937,106
212750,2006.269238,0,-1,937,111
212770,2006.289234,-1,0,937,118
212790,2006.309234,0,0,937,107
212810,2006.329231,0,0,937,108
212830,2006.349233,0,0,937,114
212850,2006.369234,0,0,937,112
212870,2006.389228,0,0,937,111
212890,2006.409230,0,0,937,112
212910,2006.429227,0,0,937,116
212930,2006.449227,0,0,937,113
212950,2006.469230,0,0,937,114
212970,2006.489293,0,0,937,115
212990,2006.509207,0,0,937,111
213010,2006.529202,0,0,937,113
213030,2006.549196,0,0,937,108
213050,2006.569197,0,0,937,111
213070,2006.589193,0,0,937,114
213090,2006.609198,0,0,937,113
213110,2006.629193,-1,0,937,115
213130,2006.649191,0,0,937,115
213150,2006.669201,0,0,937,112
213170,2006.689228,0,0,937,113
213190,2006.709225,0,0,937,113
213210,2006.729222,0,0,937,107
213230,2006.749223,-1,-1,937,113
213250,2006.769228,0,0,937,113
213270,2006.789220,0,0,937,111
213290,2006.809222,0,0,937,110
213310,2006.829219,0,0,937,112
213330,2006.849215,0,0,937,109
213350,2006.869223,0,1,937,109
213370,2006.889218,0,0,937,112
213390,2006.909223,0,-1,937,116
213410,2006.929217,0,0,937,109
213430,2006.949217,0,0,937,116
213450,2006.969218,0,-1,937,110
213470,2006.989216,0,0,937,113
213490,2007.009221,0,0,937,113
213510,2007.029212,0,1,937,110
213530,2007.049215,0,0,937,112
213550,2007.069219,0,1,937,107
213570,2007.089210,0,0,937,112
213590,2007.109219,0,0,937,106
213610,2007.129212,0,2,937,108
213630,2007.149212,0,0,937,113
213650,2007.169221,0,-1,937,110
213670,2007.189210,0,0,937,110
213690,2007.209214,0,0,937,115
213710,2007.229215,0,0,937,108
213730,2007.249213,0,0,937,107
213750,2007.269219,0,0,937,115
213770,2007.289208,0,0,937,107
213790,2007.309210,0,0,937,109
213810,2007.329209,0,-1,937,114
213830,2007.349207,0,0,937,109
213850,2007.369217,0,0,937,113
213870,2007.389207,0,0,937,113
213890,2007.409213,0,0,937,115
213910,2007.429208,0,0,937,121
213930,2007.449211,0,0,937,109
213950,2007.469208,0,0,937,110
213970,2007.489205,-2,-1,937,112
213990,2007.509205,-2,-1,937,116
214010,2007.529205,0,0,937,113
214030,2007.549201,-1,-1,937,115
214050,2007.569205,0,0,937,116
214070,2007.589197,1,1,937,114
214090,2007.609204,0,0,937,111
214110,2007.628224,0,0,937,111
214130,2007.648202,-1,0,937,113
214150,2007.668197,0,0,937,115
214170,2007.688195,3,0,937,112
214190,2007.708198,4,2,937,114
214210,2007.728199,7,0,937,115
214230,2007.748197,-2,1,937,113
214250,2007.768202,-3,1,937,109
214270,2007.788192,-3,-2,937,111
214290,2007.808202,-3,0,937,117
214310,2007.828197,0,2,937,118
214330,2007.848195,1,-2,937,116
214350,2007.868196,-3,2,937,116
214370,2007.888193,0,0,937,114
214390,2007.908206,-1,1,937,119
214410,2007.928232,0,0,937,114
214430,2007.948214,-1,2,937,114
214450,2007.968194,0,0,937,117
214470,2007.988198,0,2,937,117
214490,2008.008192,0,0,937,118
214510,2008.028190,0,0,937,115
214530,2008.048189,0,-1,937,110
214550,2008.068194,0,0,937,117
214570,2008.088187,-4,-3,937,109
214590,2008.108188,-3,-1,937,113
214610,2008.128193,0,0,937,110
214630,2008.148187,1,0,937,110
214650,2008.168187,0,0,937,111
214670,2008.188188,0,0,937,108
214690,2008.208208,0,0,937,113
214710,2008.228189,0,0,937,115
214730,2008.248196,0,0,937,118
214750,2008.268191,0,0,937,117
214770,2008.288181,0,0,937,114
214790,2008.308194,0,0,937,115
214810,2008.328183,0,0,937,110
214830,2008.348199,-1,0,937,112
214850,2008.368184,0,0,937,111
214870,2008.388184,0,0,937,114
214890,2008.408191,0,0,937,108
214910,2008.428180,0,0,937,115
214930,2008.448181,0,0,937,107
214950,2008.468185,0,0,937,110
214970,2008.488178,0,0,937,113
214990,2008.508184,-1,0,937,112
215010,2008.528182,0,0,937,108
215030,2008.548189,0,0,937,113
215050,2008.568195,0,-1,937,118
215070,2008.588181,0,0,937,116
215090,2008.608174,0,0,937,118
215110,2008.628179,0,0,937,115
215130,2008.648171,-2,0,937,111
215150,2008.668169,-1,1,937,113
215170,2008.688170,0,0,937,115
215190,2008.708181,2,-1,937,108
215210,2008.728172,-2,0,937,114
215230,2008.748178,-3,-1,937,116
215250,2008.768186,0,0,937,111
215270,2008.788174,0,0,937,112
215290,2008.808191,0,0,937,110
215310,2008.828173,0,0,937,111
215330,2008.848169,0,0,937,103
215350,2008.868166,-1,0,937,113
215370,2008.888170,0,0,937,115
215390,2008.908175,1,0,937,112
