cf_timestamp_ms,host_monotonic_s,sensorFilter.surfN,sensorFilter.surfBaroD,sensorFilter.surfCandInn,sensorFilter.surfState,sensorFilter.surfReason
72154,1865.774466,0,0.0,0.0,0,0
72174,1865.794451,0,0.0,0.0,0,0
72194,1865.814449,0,0.0,0.0,0,0
72214,1865.835028,0,0.0,0.0,0,0
72234,1865.855030,0,0.0,0.0,0,0
72254,1865.875033,0,0.0,0.0,0,0
72274,1865.895031,0,0.0,0.0,0,0
72294,1865.915026,0,0.0,0.0,0,0
72314,1865.935027,0,0.0,0.0,0,0
72334,1865.955030,0,0.0,0.0,0,0
72354,1865.975096,0,0.0,0.0,0,0
72374,1865.995056,0,0.0,0.0,0,0
72394,1866.015063,0,0.0,0.0,0,0
72414,1866.035062,0,0.0,0.0,0,0
72434,1866.055062,0,0.0,0.0,0,0
72454,1866.075064,0,0.0,0.0,0,0
72474,1866.095038,0,0.0,0.0,0,0
72494,1866.115034,0,0.0,0.0,0,0
72514,1866.135067,0,0.0,0.0,0,0
72534,1866.155067,0,0.0,0.0,0,0
72554,1866.175107,0,0.0,0.0,0,0
72574,1866.194474,0,0.0,0.0,0,0
72594,1866.214470,0,0.0,0.0,0,0
72614,1866.234472,0,0.0,0.0,0,0
72634,1866.254474,0,0.0,0.0,0,0
72654,1866.274480,0,0.0,0.0,0,0
72674,1866.294471,0,0.0,0.0,0,0
72694,1866.314468,0,0.0,0.0,0,0
72714,1866.334469,0,0.0,0.0,0,0
72734,1866.354467,0,0.0,0.0,0,0
72754,1866.374483,0,0.0,0.0,0,0
72774,1866.394480,0,0.0,0.0,0,0
72794,1866.414465,0,0.0,0.0,0,0
72814,1866.434465,0,0.0,0.0,0,0
72834,1866.454467,0,0.0,0.0,0,0
72854,1866.474470,0,0.0,0.0,0,0
72874,1866.494462,0,0.0,0.0,0,0
72894,1866.514466,0,0.0,0.0,0,0
72914,1866.534464,0,0.0,0.0,0,0
72934,1866.554469,0,0.0,0.0,0,0
72954,1866.574475,0,0.0,0.0,0,0
72974,1866.594459,0,0.0,0.0,0,0
72994,1866.614459,0,0.0,0.0,0,0
73014,1866.634462,0,0.0,0.0,0,0
73034,1866.654462,0,0.0,0.0,0,0
73054,1866.674482,0,0.0,0.0,0,0
73074,1866.694457,0,0.0,0.0,0,0
73094,1866.714459,0,0.0,0.0,0,0
73114,1866.734459,0,0.0,0.0,0,0
73134,1866.754460,0,0.0,0.0,0,0
73154,1866.775468,0,0.0,0.0,0,0
73174,1866.794458,0,0.0,0.0,0,0
73194,1866.814470,0,0.0,0.0,0,0
73214,1866.835463,0,0.0,0.0,0,0
73234,1866.855464,0,0.0,0.0,0,0
73254,1866.875550,0,0.0,0.0,0,0
73274,1866.894454,0,0.0,0.0,0,0
73294,1866.914462,0,0.0,0.0,0,0
73314,1866.934455,0,0.0,0.0,0,0
73334,1866.955466,0,0.0,0.0,0,0
73354,1866.974469,0,0.0,0.0,0,0
73374,1866.994465,0,0.0,0.0,0,0
73394,1867.014461,0,0.0,0.0,0,0
73414,1867.034455,0,0.0,0.0,0,0
73434,1867.054492,0,0.0,0.0,0,0
73454,1867.074480,0,0.0,0.0,0,0
73474,1867.094488,0,0.0,0.0,0,0
73494,1867.114452,0,0.0,0.0,0,0
73514,1867.134453,0,0.0,0.0,0,0
73534,1867.154501,0,0.0,0.0,0,0
73554,1867.174465,0,0.0,0.0,0,0
73574,1867.194508,0,0.0,0.0,0,0
73594,1867.214454,0,0.0,0.0,0,0
73614,1867.234454,0,0.0,0.0,0,0
73634,1867.254487,0,0.0,0.0,0,0
73654,1867.274495,0,0.0,0.0,0,0
73674,1867.294530,0,0.0,0.0,0,0
73694,1867.314455,0,0.0,0.0,0,0
73714,1867.334457,0,0.0,0.0,0,0
73734,1867.354489,0,0.0,0.0,0,0
73754,1867.374463,0,0.0,0.0,0,0
