Timestamp,sensorFilter.flowLocal,sensorFilter.surfBaroD,sensorFilter.surfCand,sensorFilter.surfOffset,sensorFilter.surfReason,sensorFilter.surfState
570635,1,-0.0164031982421875,-0.07364147901535034,0.0,6,1
570655,1,-0.06834983825683594,-0.040782392024993896,0.0,6,1
570675,1,-0.035541534423828125,-0.03466898202896118,0.0,6,1
570695,1,-0.035541534423828125,-0.03466898202896118,0.0,6,1
570715,1,-0.030073165893554688,-0.030788064002990723,0.0,6,1
570735,1,0.0164031982421875,-0.0356559157371521,0.0,6,1
570755,1,0.0164031982421875,-0.0356559157371521,0.0,6,1
570775,1,-0.0054683685302734375,0.005206763744354248,0.0,6,1
570795,1,-0.04921150207519531,-0.044749677181243896,0.0,6,1
570815,1,-0.04921150207519531,-0.044749677181243896,0.0,6,1
570835,1,-0.15857315063476562,-0.03365445137023926,0.0,8,1
