Timestamp,sensorFilter.flowLocal,sensorFilter.surfBaroD,sensorFilter.surfCand,sensorFilter.surfOffset,sensorFilter.surfReason,sensorFilter.surfState
4984880,0,-0.1394357681274414,0.09608340263366699,0.0,8,1
4984900,0,-0.016405105590820312,0.10209184885025024,0.0,6,1
4984920,0,-0.016405105590820312,0.10209184885025024,0.0,6,1
4984940,0,-0.016405105590820312,0.10209184885025024,0.0,6,1
4984960,0,0.01913738250732422,0.10522541403770447,0.0,6,1
4984980,0,0.01913738250732422,0.10522541403770447,0.0,6,1
4985000,0,0.19958209991455078,0.10325640439987183,0.0,8,1
4985020,0,0.19958209991455078,0.10325640439987183,0.0,8,1
4985040,0,0.17771053314208984,0.1032465398311615,0.0,8,1
4985060,0,0.17771053314208984,0.1032465398311615,0.0,8,1
4985080,0,0.22965621948242188,0.10326564311981201,0.0,8,1
4985100,0,0.22965621948242188,0.10326564311981201,0.0,8,1
4985120,0,0.15857219696044922,0.10326564311981201,0.0,8,1
4985140,0,0.15857219696044922,0.10326564311981201,0.0,8,1
4985160,0,0.008200645446777344,0.10326564311981201,0.0,6,1
4985180,0,0.008200645446777344,0.10326564311981201,0.0,6,1
4985200,0,-0.0765533447265625,0.10326564311981201,0.0,6,1
4985220,0,-0.0765533447265625,0.10326564311981201,0.0,6,1
4985240,0,0.0,0.0,0.0,0,0
4985260,0,0.0,0.0,0.0,0,0
4985280,0,0.0,0.0,0.0,0,0
4985300,0,0.0,0.0,0.0,0,0
4985320,0,0.0,0.0,0.0,0,0
4985340,0,0.0,0.0,0.0,0,0
4985360,0,0.0,0.0,0.0,0,0
4985380,0,0.0,0.0,0.0,0,0
4985400,0,0.0,0.0,0.0,0,0
4985420,0,0.0,0.0,0.0,0,0
4985440,0,0.0,0.0,0.0,0,0
4985460,0,0.0,0.0,0.0,0,0
4985480,0,0.0,0.0,0.0,0,0
4985500,0,0.0,-0.0012656748294830322,0.0,6,1
4985520,0,0.0,-0.0012656748294830322,0.0,6,1
4985540,0,-0.05194664001464844,0.000700831413269043,0.0,6,1
4985560,0,-0.05194664001464844,0.000700831413269043,0.0,6,1
4985580,0,-0.0628824234008789,-0.0001919269561767578,0.0,6,1
4985600,0,-0.0628824234008789,-0.0001919269561767578,0.0,6,1
4985620,0,0.00820159912109375,-0.00020131468772888184,0.0,6,1
4985640,0,0.00820159912109375,-0.00020131468772888184,0.0,6,1
4985660,0,0.00820159912109375,-0.00020131468772888184,0.0,6,1
4985680,0,-0.06834983825683594,0.0008974373340606689,0.0,6,1
4985700,0,-0.06834983825683594,0.0008974373340606689,0.0,6,1
4985720,0,-0.06834983825683594,-0.0030697286128997803,0.0,6,1
4985740,0,-0.06834983825683594,-0.0030697286128997803,0.0,6,1
4985760,0,-0.1257638931274414,-0.0010859370231628418,0.0,8,1
4985780,0,-0.1257638931274414,-0.0010859370231628418,0.0,8,1
4985800,0,-0.03280830383300781,0.0009465515613555908,0.0,6,1
4985820,0,-0.03280830383300781,0.0009465515613555908,0.0,6,1
4985840,0,0.0,-5.46574592590332e-05,0.0,6,1
4985860,0,0.0,-5.46574592590332e-05,0.0,6,1
4985880,0,0.07108497619628906,0.0008570253849029541,0.0,6,1
4985900,0,0.07108497619628906,0.0008570253849029541,0.0,6,1
4985920,0,0.1093606948852539,-0.0021678805351257324,0.0,8,1
4985940,0,0.1093606948852539,-0.0021678805351257324,0.0,8,1
4985960,0,0.18044567108154297,0.0007776021957397461,0.0,8,1
4985980,0,0.18044567108154297,0.0007776021957397461,0.0,8,1
4986000,0,0.18044567108154297,0.0007776021957397461,0.0,8,1
4986020,0,0.11756229400634766,0.00079345703125,0.0,8,1
4986040,0,0.11756229400634766,0.00079345703125,0.0,8,1
4986060,0,-0.019138336181640625,-0.003208756446838379,0.0,6,1
4986080,0,-0.019138336181640625,-0.003208756446838379,0.0,6,1
4986100,0,-0.03554248809814453,-0.0021893680095672607,0.0,6,1
4986120,0,-0.03554248809814453,-0.0021893680095672607,0.0,6,1
4986140,0,-0.038275718688964844,0.0018198490142822266,0.0,6,1
4986160,0,-0.038275718688964844,0.0018198490142822266,0.0,6,1
4986180,0,0.04101085662841797,-0.0031562745571136475,0.0,6,1
4986200,0,0.04101085662841797,-0.0031562745571136475,0.0,6,1
4986220,0,0.1230316162109375,-0.004144012928009033,0.0,8,1
4986240,0,0.1230316162109375,-0.004144012928009033,0.0,8,1
4986260,0,0.05194664001464844,-0.0021939873695373535,0.0,6,1
4986280,0,0.05194664001464844,-0.0021939873695373535,0.0,6,1
4986300,0,0.016404151916503906,0.0018154680728912354,0.0,6,1
4986320,0,0.016404151916503906,0.0018154680728912354,0.0,6,1
4986340,0,0.08202075958251953,-0.004210025072097778,0.0,8,1
4986360,0,0.08202075958251953,-0.004210025072097778,0.0,8,1
4986380,0,0.08202075958251953,-0.004210025072097778,0.0,8,1
4986400,0,0.15037155151367188,0.0008063912391662598,0.0,8,1
4986420,0,0.15037155151367188,0.0008063912391662598,0.0,8,1
4986440,0,0.016404151916503906,-0.002125978469848633,0.0,6,1
4986460,0,0.016404151916503906,-0.002125978469848633,0.0,6,1
4986480,0,-0.021872520446777344,0.005876660346984863,0.0,6,1
4986500,0,-0.021872520446777344,0.005876660346984863,0.0,6,1
4986520,0,-0.030073165893554688,-0.004150748252868652,0.0,6,1
4986540,0,-0.030073165893554688,-0.004150748252868652,0.0,6,1
4986560,0,-0.019138336181640625,-0.004185140132904053,0.0,6,1
4986580,0,-0.019138336181640625,-0.004185140132904053,0.0,6,1
4986600,0,0.0628824234008789,-0.0032795071601867676,0.0,6,1
4986620,0,0.0628824234008789,-0.0032795071601867676,0.0,6,1
4986640,0,0.1257648468017578,-0.0022804737091064453,0.0,8,1
4986660,0,0.1257648468017578,-0.0022804737091064453,0.0,8,1
4986680,0,0.02734088897705078,-0.004326999187469482,0.0,6,1
4986700,0,0.02734088897705078,-0.004326999187469482,0.0,6,1
4986720,0,0.02734088897705078,-0.004326999187469482,0.0,6,1
4986740,0,0.10115814208984375,-0.005283385515213013,0.0,8,1
4986760,0,0.10115814208984375,-0.005283385515213013,0.0,8,1
4986780,0,0.09569072723388672,-0.004190683364868164,0.0,8,1
4986800,0,0.09569072723388672,-0.004190683364868164,0.0,8,1
4986820,0,-0.09295654296875,-0.004194080829620361,0.0,8,1
4986840,0,-0.09295654296875,-0.004194080829620361,0.0,8,1
4986860,0,-0.05194664001464844,-0.005240917205810547,0.0,6,1
4986880,0,-0.05194664001464844,-0.005240917205810547,0.0,6,1
4986900,0,0.019138336181640625,-0.0052419304847717285,0.0,6,1
4986920,0,0.019138336181640625,-0.0052419304847717285,0.0,6,1
4986940,0,0.06014823913574219,-0.0033230483531951904,0.0,6,1
4986960,0,0.06014823913574219,-0.0033230483531951904,0.0,6,1
4986980,0,0.00820159912109375,-0.007343798875808716,0.0,6,1
4987000,0,0.00820159912109375,-0.007343798875808716,0.0,6,1
4987020,0,0.06014823913574219,-0.006313741207122803,0.0,6,1
4987040,0,0.06014823913574219,-0.006313741207122803,0.0,6,1
4987060,0,0.06014823913574219,-0.006313741207122803,0.0,6,1
4987080,0,0.05741405487060547,-0.002279728651046753,0.0,6,1
4987100,0,0.05741405487060547,-0.002279728651046753,0.0,6,1
4987120,0,0.0628824234008789,-0.004168272018432617,0.0,6,1
4987140,0,0.0628824234008789,-0.004168272018432617,0.0,6,1
4987160,0,-0.010935783386230469,-0.0011183619499206543,0.0,6,1
4987180,0,-0.010935783386230469,-0.0011183619499206543,0.0,6,1
4987200,0,0.019138336181640625,-0.0020852386951446533,0.0,6,1
4987220,0,0.019138336181640625,-0.0020852386951446533,0.0,6,1
4987240,0,0.06561660766601562,-0.006080359220504761,0.0,6,1
4987260,0,0.06561660766601562,-0.006080359220504761,0.0,6,1
4987280,0,-0.060149192810058594,-0.002085179090499878,0.0,6,1
4987300,0,-0.060149192810058594,-0.002085179090499878,0.0,6,1
4987320,0,-0.038275718688964844,-0.0010887384414672852,0.0,6,1
4987340,0,-0.038275718688964844,-0.0010887384414672852,0.0,6,1
4987360,0,0.05194664001464844,-0.0021560490131378174,0.0,6,1
4987380,0,0.05194664001464844,-0.0021560490131378174,0.0,6,1
4987400,0,0.05194664001464844,-0.001143336296081543,0.0,6,1
4987420,0,0.05194664001464844,-0.001143336296081543,0.0,6,1
4987440,0,0.013670921325683594,-0.002139657735824585,0.0,6,1
4987460,0,0.013670921325683594,-0.002139657735824585,0.0,6,1
4987480,0,0.013670921325683594,-0.002139657735824585,0.0,6,1
4987500,0,-0.046478271484375,-0.001129448413848877,0.0,6,1
4987520,0,-0.046478271484375,-0.001129448413848877,0.0,6,1
4987540,0,0.019138336181640625,-0.00212743878364563,0.0,6,1
4987560,0,0.019138336181640625,-0.00212743878364563,0.0,6,1
4987580,0,0.0929574966430664,-0.0030184686183929443,0.0,8,1
4987600,0,0.0929574966430664,-0.0030184686183929443,0.0,8,1
4987620,0,0.06561660766601562,-0.003989458084106445,0.0,6,1
4987640,0,0.06561660766601562,-0.003989458084106445,0.0,6,1
4987660,0,0.07381820678710938,-0.0009840726852416992,0.0,6,1
4987680,0,0.07381820678710938,-0.0009840726852416992,0.0,6,1
4987700,0,0.06014823913574219,0.0010375380516052246,0.0,6,1
4987720,0,0.06014823913574219,0.0010375380516052246,0.0,6,1
4987740,0,-0.0027332305908203125,-0.0010572075843811035,0.0,6,1
4987760,0,-0.0027332305908203125,-0.0010572075843811035,0.0,6,1
4987780,0,0.054680824279785156,0.0019679367542266846,0.0,6,1
4987800,0,0.054680824279785156,0.0019679367542266846,0.0,6,1
4987820,0,0.04374408721923828,0.0009506642818450928,0.0,6,1
4987840,0,0.04374408721923828,0.0009506642818450928,0.0,6,1
4987860,0,0.04374408721923828,0.0009506642818450928,0.0,6,1
4987880,0,0.13123226165771484,0.003975182771682739,0.0,8,1
4987900,0,0.13123226165771484,0.003975182771682739,0.0,8,1
4987920,0,0.12849903106689453,0.0010908842086791992,0.0,8,1
4987940,0,0.12849903106689453,0.0010908842086791992,0.0,8,1
4987960,0,0.1995830535888672,-0.001850038766860962,0.0,8,1
4987980,0,0.1995830535888672,-0.001850038766860962,0.0,8,1
4988000,0,0.22692298889160156,0.002114623785018921,0.0,8,1
4988020,0,0.22692298889160156,0.002114623785018921,0.0,8,1
4988040,0,0.22145557403564453,0.0011598765850067139,0.0,8,1
4988060,0,0.22145557403564453,0.0011598765850067139,0.0,8,1
4988080,0,0.14216899871826172,-0.0008172392845153809,0.0,8,1
4988100,0,0.14216899871826172,-0.0008172392845153809,0.0,8,1
4988120,0,0.13123226165771484,0.0031045079231262207,0.0,8,1
4988140,0,0.13123226165771484,0.0031045079231262207,0.0,8,1
4988160,0,0.12849903106689453,7.727742195129395e-05,0.0,8,1
4988180,0,0.12849903106689453,7.727742195129395e-05,0.0,8,1
4988200,0,0.12849903106689453,7.727742195129395e-05,0.0,8,1
4988220,0,0.14763736724853516,0.002058357000350952,0.0,8,1
4988240,0,0.14763736724853516,0.002058357000350952,0.0,8,1
4988260,0,0.0929574966430664,0.006055057048797607,0.0,8,1
4988280,0,0.0929574966430664,0.006055057048797607,0.0,8,1
4988300,0,0.1257648468017578,0.004151701927185059,0.0,8,1
4988320,0,0.1257648468017578,0.004151701927185059,0.0,8,1
4988340,0,0.06835079193115234,0.0011931061744689941,0.0,6,1
4988360,0,0.06835079193115234,0.0011931061744689941,0.0,6,1
4988380,0,0.13396739959716797,0.004183679819107056,0.0,8,1
4988400,0,0.13396739959716797,0.004183679819107056,0.0,8,1
4988420,0,0.1230316162109375,0.001265197992324829,0.0,8,1
4988440,0,0.1230316162109375,0.001265197992324829,0.0,8,1
4988460,0,0.1695089340209961,0.0021930932998657227,0.0,8,1
4988480,0,0.1695089340209961,0.0021930932998657227,0.0,8,1
4988500,0,0.20505142211914062,0.0021284818649291992,0.0,8,1
4988520,0,0.20505142211914062,0.0021284818649291992,0.0,8,1
4988540,0,0.04374408721923828,-0.00483095645904541,0.0,6,1
4988560,0,0.04374408721923828,-0.00483095645904541,0.0,6,1
4988580,0,0.04374408721923828,-0.00483095645904541,0.0,6,1
4988600,0,0.010936737060546875,0.00010830163955688477,0.0,6,1
4988620,0,0.010936737060546875,0.00010830163955688477,0.0,6,1
4988640,0,-0.021872520446777344,-0.00292930006980896,0.0,6,1
4988660,0,-0.021872520446777344,-0.00292930006980896,0.0,6,1
4988680,0,0.12029743194580078,-0.00792965292930603,0.0,8,1
4988700,0,0.12029743194580078,-0.00792965292930603,0.0,8,1
4988720,0,0.14763736724853516,-0.003951400518417358,0.0,8,1
4988740,0,0.14763736724853516,-0.003951400518417358,0.0,8,1
4988760,0,0.1257648468017578,-0.007951170206069946,0.0,8,1
4988780,0,0.1257648468017578,-0.007951170206069946,0.0,8,1
4988800,0,0.021871566772460938,-0.008023232221603394,0.0,6,1
4988820,0,0.021871566772460938,-0.008023232221603394,0.0,6,1
4988840,0,-0.008202552795410156,-0.007056534290313721,0.0,6,1
4988860,0,-0.008202552795410156,-0.007056534290313721,0.0,6,1
4988880,0,-0.07108402252197266,-0.008179992437362671,0.0,6,1
4988900,0,-0.07108402252197266,-0.008179992437362671,0.0,6,1
4988920,0,-0.07108402252197266,-0.008179992437362671,0.0,6,1
4988940,0,-0.07381916046142578,-0.009241998195648193,0.0,6,1
4988960,0,-0.07381916046142578,-0.009241998195648193,0.0,6,1
4988980,0,-0.030073165893554688,-0.014329016208648682,0.0,6,1
4989000,0,-0.030073165893554688,-0.014329016208648682,0.0,6,1
4989020,0,0.054680824279785156,-0.01628202199935913,0.0,6,1
4989040,0,0.054680824279785156,-0.01628202199935913,0.0,6,1
4989060,0,0.11756229400634766,-0.01225137710571289,0.0,8,1
4989080,0,0.11756229400634766,-0.01225137710571289,0.0,8,1
4989100,0,-0.027339935302734375,-0.015316992998123169,0.0,6,1
4989120,0,-0.027339935302734375,-0.015316992998123169,0.0,6,1
4989140,0,0.021871566772460938,-0.017341166734695435,0.0,6,1
4989160,0,0.021871566772460938,-0.017341166734695435,0.0,6,1
4989180,0,0.09569072723388672,-0.023402690887451172,0.0,8,1
4989200,0,0.09569072723388672,-0.023402690887451172,0.0,8,1
4989220,0,0.11756229400634766,-0.02658921480178833,0.0,8,1
4989240,0,0.11756229400634766,-0.02658921480178833,0.0,8,1
4989260,0,0.019138336181640625,-0.029576212167739868,0.0,6,1
4989280,0,0.019138336181640625,-0.029576212167739868,0.0,6,1
4989300,0,0.019138336181640625,-0.029576212167739868,0.0,6,1
4989320,0,0.12029743194580078,-0.032566994428634644,0.0,8,1
4989340,0,0.12029743194580078,-0.032566994428634644,0.0,8,1
4989360,0,0.16130733489990234,-0.03555682301521301,0.0,8,1
4989380,0,0.16130733489990234,-0.03555682301521301,0.0,8,1
4989400,0,0.21051979064941406,-0.04749152064323425,0.0,8,1
4989420,0,0.21051979064941406,-0.04749152064323425,0.0,8,1
4989440,0,0.20505142211914062,-0.04628148674964905,0.0,8,1
4989460,0,0.20505142211914062,-0.04628148674964905,0.0,8,1
